plant_id,company_id,parentcomp_id,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,continent,country,iso3,state,city_name,metroarea,county,congdist,zip,latitude,longitude
"5018","ZWECK RESTMULLHEIZ BOBLINGEN","0","BOBLINGEN","5708.2710","5909.1631","6024.5088","63855.5781","66317.3438","67734.4297","178.7869","178.2087","177.8862","Europe","Germany","DEU","Baden-Wurttemberg","Boblingen","","","","0","48.68333","9.016666"
"43189","STADTREINIGUNG HAMBURG","0","STELLINGER MOOR","5684.0430","5847.0840","8488.3369","63559.2695","65555.7969","74118.8828","178.8581","178.3850","229.0466","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"6000","","0","BRUNSBUTTEL CONDEA","5676.4390","6144.6670","6834.3369","11279.3203","12080.5703","13149.7695","1006.5220","1017.2810","1039.4611","Europe","Germany","DEU","Schleswig-Holstein","Brunsbuttel","","","","0","53.9","9.15"
"14859","EMSCHER LIPPE ENERGIE (ELE)","0","GELSENKIRCHEN ELE","5639.7129","6016.2930","6570.2109","7352.4790","7883.4238","8669.1396","1534.0990","1526.3149","1515.7700","Europe","Germany","DEU","Nordrhein-Westfalen","Gelsenkirchen","","","","0","51.51","7.11"
"26057","STADTWERKE LUBECK GMBH","0","LUBECK","5480.3481","5675.9888","5821.3462","7128.6118","7403.5078","7608.2261","1537.5640","1533.3240","1530.2770","Europe","Germany","DEU","Schleswig-Holstein","Lubeck","","","","0","53.86666","10.7"
"49259","PAPIERWERKE WALDHOF-ASCHAFFEN","0","WERK REDENFELDEN","5448.8242","5597.4741","5642.1768","60688.3711","62501.3398","63047.3984","179.5673","179.1153","178.9821","Europe","Germany","DEU","Bayern","Redenfelden","","","","0","47.8","12.11667"
"16015","SUDZUCKER AG","0","GROSS-GERAU PLANT","5347.2998","5521.0962","5629.0498","28187.1602","29115.5000","29589.5293","379.4138","379.2547","380.4758","Europe","Germany","DEU","Baden-Wurttemberg","Mannheim","","","","0","49.5","8.47"
"49263","BAUMWOLLINDUSTRIE ERBA","0","WERK WANGEN","5302.7510","5443.8169","5479.1670","58911.2812","60627.3281","61058.0391","180.0250","179.5830","179.4741","Europe","Germany","DEU","","0","","","","0","0","0"
"16717","MVA HAMM BETREIBER-GMBH","0","HAMM MVA","5271.5610","5431.9258","5516.3931","58532.3906","60482.5508","61511.8203","180.1246","179.6196","179.3604","Europe","Germany","DEU","Nordrhein-Westfalen","Hamm","","","","0","51.68333","7.8"
"34918","SUDZUCKER AG","0","PLATTLING MILL","5270.6050","5410.8159","5445.9521","58520.7891","60225.4688","60653.3203","180.1276","179.6853","179.5764","Europe","Germany","DEU","Bayern","Plattling","","","","0","48.79","12.86"
"48925","BRINKHAUS GMBH","0","WARENDORF","5270.3242","5449.6201","5568.3770","7004.4668","7259.4658","7426.1631","1504.8470","1501.3831","1499.6650","Europe","Germany","DEU","Nordrhein-Westfalen","Warendorf","","","","0","51.96","7.98"
"48788","DAIMLER BENZ AG","0","WALDHOF PLANT","5258.5659","5406.3701","5463.7690","58374.5781","60171.3516","60870.3906","180.1663","179.6991","179.5214","Europe","Germany","DEU","Bayern","Monnheim","","","","0","48.83333","10.83333"
"28249","ZAW NORDWEST-OBERFRANKEN","0","MHKW COBURG","5235.7920","5384.9429","5440.7388","58098.1914","59910.6289","60589.8789","180.2394","179.7659","179.5923","Europe","Germany","DEU","Bayern","Coburg","","","","0","50.25","10.96667"
"30870","NEUE MESSE MUNCHEN","0","NEUE MESSE MUNCHEN","5232.1528","5472.4038","5689.1299","8900.0703","11577.4102","11881.9502","1175.7550","945.3589","957.6091","Europe","Germany","DEU","Bayern","Munich","","","","0","48.15","11.58333"
"31502","RAWE & CO","0","NORDHORN RAWE","5161.4912","5301.6851","5342.6748","57197.0703","58898.2695","59396.5391","180.4809","180.0285","179.8985","Europe","Germany","DEU","Sachsen-Anhalt","Nordhorn","","","","0","52.44","7.06"
"11510","PAPIERFABRIK SCHOELLERSHAMMER","0","DUREN MILL","5116.7451","5259.3579","5307.7002","56655.0195","58384.2383","58971.3203","180.6281","180.1636","180.0095","Europe","Germany","DEU","Nordrhein-Westfalen","Duren","","","","0","50.81","6.49"
"46954","FERNWARME ULM GMBH (FUG)","0","ULM WTE","5045.6040","5210.9399","5298.4849","55794.0703","57796.5898","58859.4102","180.8653","180.3200","180.0387","Europe","Germany","DEU","Hessen","Ulm","","","","0","50.58333","8.3"
"10647","ARJO WIGGINS DEUTSCHLAND GMBH","0","DETTINGEN MILL","5040.4438","5174.5269","5208.1279","55731.6602","57355.0898","57762.5703","180.8826","180.4383","180.3288","Europe","Germany","DEU","","Dettingen","","","","0","0","0"
"3770","ZUCKERFABRIK BEDBURG","0","BEDBURG","5021.1709","5179.2808","5270.3330","55498.6719","57412.7500","58517.4883","180.9474","180.4227","180.1285","Europe","Germany","DEU","Nordrhein-Westfalen","Bedburg","","","","0","51","6.57"
"28250","HEAG SUDHESSISCHE ENERG (HSE)","0","MHKW DARMSTADT","4947.9380","5091.5488","5149.2090","54614.0117","56349.9688","57048.2383","181.1967","180.7117","180.5212","Europe","Germany","DEU","Hessen","Darmstadt","","","","0","49.87056","8.649445"
"32942","KAMMERER","0","OSNABRUCK KAMMERER","4928.3950","5069.6689","5129.8921","54378.1719","56085.1484","56814.2188","181.2637","180.7847","180.5848","Europe","Germany","DEU","Niedersachsen","Osnabruck","","","","0","52.28","8.05"
"35911","E.ON BAYERN AG","0","PUCHEIM","4909.5972","5085.2500","5216.1460","6331.1670","6575.8462","6758.6099","1550.9301","1546.6450","1543.5560","Europe","Germany","DEU","Bayern","Pucheim","","","","0","48.15","11.35"
"10986","EWE AG","0","DODENHOF","4826.0332","5018.7202","5179.7700","6215.0000","6483.0879","6707.7900","1553.0280","1548.2500","1544.4041","Europe","Germany","DEU","Niedersachsen","Dodenhof","","","","0","0","0"
"16565","STADTWERKE HALBERSTADT GMBH","0","HALBERSTADT OST","4811.2080","8417.7139","8830.0547","6194.4082","11325.5801","11925.1699","1553.4041","1486.4960","1480.9110","Europe","Germany","DEU","Sachsen-Anhalt","Halberstadt","","","","0","51.9","11.04"
"28252","BKB AG","0","MHKW GOPPINGEN","4805.3252","4933.5342","4966.4512","52894.8203","54440.1602","54837.5586","181.6936","181.2461","181.1332","Europe","Germany","DEU","Baden-Wurttemberg","Goppingen","","","","0","48.7","9.666667"
"48794","STADTWERKE KARLSRUHE GMBH","0","WALDSTADT","4732.6982","4923.3628","5124.9580","6085.4448","6350.3198","6631.2520","1555.4150","1550.5880","1545.6990","Europe","Germany","DEU","Mecklenburg-Vorpommern","Karlsuhe","","","","0","53.65","12.8"
"18011","BHKW HOF","0","HOF","4673.7261","4847.9170","4984.4121","6003.6890","6245.4082","6435.2949","1556.9510","1552.4740","1549.0861","Europe","Germany","DEU","Bayern","Hof","","","","0","50.31667","11.91667"
"14305","UBERLANDWERK FULDA AG","0","FULDA IC","4653.9380","5052.7798","5740.1631","7107.2808","7776.0288","8940.0576","1309.6250","1299.5780","1284.1450","Europe","Germany","DEU","Hessen","Fulda","","","","0","50.55","9.69"
"5367","BOSCH REXROTH AG","0","BOSCH PLANT","4594.4390","4715.1602","4742.1680","50361.3281","51810.2695","52134.9297","182.4590","182.0164","181.9190","Europe","Germany","DEU","","0","","","","0","0","0"
"23994","DREWSEN SPEZIALPAPIERE GMBH","0","LACHENDORF MILL","4489.8540","4656.0278","4755.0151","49108.9297","51100.1289","52289.4492","182.8529","182.2316","181.8728","Europe","Germany","DEU","Niedersachsen","Lachendorf","","","","0","52.61666","10.25"
"24878","VEREINIGTE WERTACH-ELEK","0","LEINAU","4469.7310","4709.5830","5067.2661","6800.1992","8709.2100","9309.3555","1314.5880","1081.5179","1088.6400","Europe","Germany","DEU","Bayern","Neugablonz","","","","0","47.91667","10.61667"
"4389","HEAG SUDHESSISCHE ENERG (HSE)","0","BHKW DARMSTADT","4439.2222","4605.6250","4736.8340","5679.3970","5909.3750","6091.1831","1563.2720","1558.7520","1555.3080","Europe","Germany","DEU","Hessen","Darmstadt","","","","0","49.87","8.64"
"8815","ZUCKERFABRIK LEHRTE","0","CLAUEN","4278.1040","4405.8848","4469.5229","46581.5703","48105.3516","48865.7695","183.6822","183.1765","182.9306","Europe","Germany","DEU","Niedersachsen","Lehrte","","","","0","52.38","9.97"
"22061","ABFALLWIRTSCHAFTBETREIB KIEL","0","KIEL WTE","4221.3770","4348.6118","4405.8389","45906.5000","47421.8398","48104.8203","183.9120","183.4012","183.1766","Europe","Germany","DEU","Nordrhein-Westfalen","Kiel","","","","0","50.91667","6.9"
"4377","ENERGIEVERSORGUNG ROTTWEIL","0","BHKW AQUASOL","4133.9922","4265.4019","4345.0972","5259.3271","5439.8901","5549.6099","1572.0610","1568.1940","1565.9110","Europe","Germany","DEU","Baden-Wurttemberg","Rottweil","","","","0","48.17","8.62"
"49262","PAPIERWERKE WALDHOF-ASCHAFFEN","0","WERK UNTERKOCHEN","4033.8589","4143.9111","4177.0142","43681.0117","44985.9609","45379.0898","184.6962","184.2313","184.0942","Europe","Germany","DEU","Baden-Wurttemberg","Unterkochen","","","","0","48.81667","10.13333"
"46126","DREWAG STADTWERKE DRESDEN GMBH","0","TRACHAU","4026.7710","4167.6230","4269.2231","5112.3350","5305.4922","5445.1470","1575.3160","1571.0601","1568.0840","Europe","Germany","DEU","Sachsen","Dresden","","","","0","51.05","13.75"
"20733","DREWAG STADTWERKE DRESDEN GMBH","0","KADITZ","4026.7710","4167.6230","4269.2231","5112.3350","5305.4922","5445.1470","1575.3160","1571.0601","1568.0840","Europe","Germany","DEU","Sachsen","Dresden","","","","0","51.05","13.75"
"37306","STADTWERKE RIESA","0","RIESA WEIDA","4011.2600","4154.4639","4260.8691","5091.0908","5287.4248","5433.6519","1575.7960","1571.4510","1568.3260","Europe","Germany","DEU","Sachsen","Riesa","","","","0","51.31","13.28"
"40138","STADTWERKE SCHWABISCH HALL GMB","0","SCHMOLLERSTRASSE","3992.2471","4125.0801","4212.9229","5065.0679","5247.0928","5367.7339","1576.3840","1572.3300","1569.7209","Europe","Germany","DEU","Baden-Wurttemberg","Schwabisch Hall","","","","0","49.10583","9.734167"
"24863","ZUCKERFABRIK LEHRTE","0","LEHRTE FACTORY","3965.3589","4080.3850","4131.9302","42870.3789","44232.2695","44843.7695","184.9930","184.4981","184.2811","Europe","Germany","DEU","Niedersachsen","Lehrte","","","","0","52.38334","9.966667"
"4428","STADTWERKE NEUWIED GMBH","0","BHKW NEUWIED","3940.8101","4078.6541","4178.0850","4994.7070","5183.4209","5319.8638","1577.9940","1573.7300","1570.7490","Europe","Germany","DEU","Rheinland-Pfalz","Neuwied","","","","0","50.43","7.46"
"47137","UNIVERSITAT DORTMUND","0","UNIVERSITAT DORTMUND","3933.3301","4070.9060","4170.1509","4984.4800","5172.8062","5308.9702","1578.2310","1573.9640","1570.9830","Europe","Germany","DEU","Nordrhein-Westfalen","Dortmund","","","","0","51.51667","7.45"
"24865","WINTERSHALL AG","0","LEHRTE WINTERSHALL","3914.3501","4023.0710","4062.6560","42267.6602","43553.2383","44022.1289","185.2173","184.7427","184.5733","Europe","Germany","DEU","Niedersachsen","Lehrte","","","","0","52.38334","9.966667"
"50033","ZUCKERFABRIK FALLERSLEBEN","0","WOLFSBURG FALLERSLEBEN","3892.9780","4005.9041","4056.5120","42015.3086","43350.0391","43949.3594","185.3123","184.8167","184.5994","Europe","Germany","DEU","Niedersachsen","0","","","","0","0","0"
"30904","PFLEIDERER HOLZWERKSTOFFE AG","0","NEUMARKT","3855.4170","3980.4470","4057.1230","41572.1484","43048.8086","43956.5703","185.4808","184.9271","184.5969","Europe","Germany","DEU","","Newmarkt","","","","0","0","0"
"38222","BERLINER WASSERBETRIEBE","0","RUHLEBEN","3852.7229","4033.7900","4234.0771","3949.7080","4153.1592","4379.2070","1950.8900","1942.5160","1933.7190","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.52","13.38"
"48649","SUDZUCKER AG","0","WABERN SUGAR FACTORY","3843.9150","3952.9709","3997.3250","41436.5703","42723.9414","43248.5195","185.5325","185.0471","184.8538","Europe","Germany","DEU","Rheinland-Pfalz","Wabern","","","","0","50.4","7.15"
"16486","ESP-GEKO GMBH","0","HAGENOW CHP","3837.9299","3973.4690","4059.0010","28266.2500","29292.4004","29854.4707","271.5556","271.2969","271.9192","Europe","Germany","DEU","Mecklenburg-Vorpommern","Hagenow","","","","0","53.43333","11.18333"
"4384","STADTWERKE SOLTAU GMBH","0","BHKW BOHMEWALD","3764.6851","3896.3689","3991.3601","4754.3452","4933.9780","5063.8569","1583.6820","1579.4030","1576.4110","Europe","Germany","DEU","Niedersachsen","Soltau","","","","0","52.99","9.83"
"49257","PAPIERWERKE WALDHOF-ASCHAFFEN","0","WERK KOSTHEIM","3761.3721","3863.9900","3894.8560","40464.4297","41673.2891","42037.5000","185.9101","185.4421","185.3039","Europe","Germany","DEU","Hessen","Kostheim","","","","0","50","8.316667"
"38972","SRS ECOTHERM GMBH","0","SALZBERGEN WTE","3756.3291","3865.3579","3909.1431","40405.0508","41689.4219","42206.1406","185.9336","185.4359","185.2405","Europe","Germany","DEU","Niedersachsen","Salzbergen","","","","0","52.33333","7.35"
"3089","MULLHEIZKRAFTWERK BAMBERG","0","BAMBERG","3703.6831","3805.2061","3836.6350","39786.1484","40980.3906","41350.6914","186.1795","185.7086","185.5657","Europe","Germany","DEU","Bayern","Bamberg","","","","0","49.9","10.9"
"13096","ZUCKERFABRIK FALLERSLEBEN","0","FALLERSLEBEN","3666.6790","3780.7170","3844.4609","39351.5898","40692.0312","41442.9609","186.3548","185.8210","185.5303","Europe","Germany","DEU","Niedersachsen","Fallersleben","","","","0","52.41667","10.71667"
"28593","A-TEC GMBH","0","MINISTER ACHENBACH","3602.0820","3793.0759","3954.1211","10695.2998","11249.2900","11715.9199","673.5818","674.3672","674.9997","Europe","Germany","DEU","Nordrhein-Westfalen","Lunen","","","","0","51.61666","7.516667"
"15883","DOW DEUTSCHLAND","0","GREFFERN WORKS","3570.2749","3665.2571","3689.0640","38221.4883","39334.8906","39614.4219","186.8203","186.3616","186.2486","Europe","Germany","DEU","Mecklenburg-Vorpommern","Rheinmunster","","","","0","0","0"
"30910","SOTEC GMBH","0","NEUNKIRCHEN WTE","3462.4131","3604.0161","3716.0310","36960.4219","38616.6797","39931.2109","187.3579","186.6559","186.1216","Europe","Germany","DEU","Niedersachsen","Neuenkirchen","","","","0","52.41667","7.85"
"32216","OFFENBURG HOSPITAL","0","OFFENBURG HOSPITAL","3423.6980","3545.9290","3636.7539","4291.5332","4457.0361","4580.3052","1595.5590","1591.1600","1587.9960","Europe","Germany","DEU","Baden-Wurttemberg","Offenburg","","","","0","48.48","7.95"
"16567","NEUE MASCHINENBAU HALBERSTADT","0","HALBERSTADT WORKS","3418.4741","3551.0901","3664.9451","5071.8418","5287.4092","5473.0908","1348.0210","1343.2250","1339.2600","Europe","Germany","DEU","Sachsen-Anhalt","Halberstadt","","","","0","51.9","11.04"
"4172","SCHERING AG","0","BERLIN SCHERING","3416.6130","3508.0549","3532.1311","36426.0391","37493.6016","37775.1016","187.5918","187.1282","187.0085","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.52","13.38"
"6453","STADTWERKE INGOLSTADT","0","BUXHEIMER WEG","3412.3989","3539.1819","3638.1870","4276.2510","4447.8828","4582.2461","1595.9771","1591.4010","1587.9490","Europe","Germany","DEU","Bayern","Ingolstadt","","","","0","48.77","11.43"
"19112","DMG DEPONIE MANAGEMENT GMBH","0","IHLENBERG LANDFILL","3411.5081","3569.2170","3689.3530","10141.8896","10599.9102","10948.5195","672.7560","673.4426","673.9457","Europe","Germany","DEU","","Ihlenberg","","","","0","0","0"
"28561","VEREINIGTE WERTACH-ELEK","0","MINDELHEIM","3405.6311","3667.7700","4112.5811","5051.0000","5477.7061","6208.2192","1348.4980","1339.1630","1324.8831","Europe","Germany","DEU","Bayern","Mindelheim","","","","0","48.05","10.48333"
"24921","STADTWERKE LEMGO GMBH","0","LEMGO MITTE","3389.2681","3585.7090","3890.0459","5024.4692","5343.8140","5841.7710","1349.1050","1342.0040","1331.8040","Europe","Germany","DEU","Nordrhein-Westfalen","Lemgo","","","","0","52.03333","8.9"
"14824","MHKW GEISELBULLACH","0","GEISELBULLACH","3360.8181","3454.4939","3486.2529","35775.9883","36867.9805","37238.8398","187.8812","187.3981","187.2375","Europe","Germany","DEU","Bayern","Olching","","","","0","48.21","11.33"
"58245","DR WILLMAR SCHWABE GROUP","0","KARLSRUHE SCHWABE","3341.1140","3457.1111","3536.4250","4179.9722","4336.7251","4444.1470","1598.6300","1594.3420","1591.4980","Europe","Germany","DEU","","Karlsruhe","","","","0","0","0"
"58274","ENERGIEVERSORGUNG SEEBACH GMBH","0","SEEBACH","3341.1140","3457.1111","3536.4250","4179.9722","4336.7251","4444.1470","1598.6300","1594.3420","1591.4980","Europe","Germany","DEU","","Husum","","","","0","0","0"
"28251","WURZBURGER VERSORGUNGS VERK","0","MHKW FAULENBERG","3330.0239","3466.2129","3573.9541","35417.6211","37004.7891","38264.5586","188.0434","187.3386","186.8023","Europe","Germany","DEU","Bayern","Wurzburg","","","","0","49.78778","9.936111"
"58256","SCHERING GMBH UND CO PROD","0","WEIMAR SCHERING","3314.4241","3435.2720","3523.3569","4143.9648","4307.1812","4426.4380","1599.6390","1595.1370","1591.9611","Europe","Germany","DEU","Thuringen","Weimar","","","","0","50.98333","11.31667"
"35067","E.ON BAYERN AG","0","POING","3307.3850","3417.4309","3490.2151","4134.4712","4283.0552","4381.5371","1599.9080","1595.7910","1593.1470","Europe","Germany","DEU","Bayern","Poing","","","","0","48.17","11.81"
"45877","TOPGEN-MIROGLIO","0","TOPGEN-MIROGLIO","3296.8330","3411.2930","3489.5559","4120.2451","4274.7578","4380.6460","1600.3090","1596.0170","1593.1700","Europe","Germany","DEU","","0","","","","0","0","0"
"22492","DREWAG STADTWERKE DRESDEN GMBH","0","KLOTZSCHE","3274.0640","3388.5869","3471.2051","4089.5581","4244.0752","4355.7988","1601.1820","1596.8550","1593.8311","Europe","Germany","DEU","Sachsen","Dresden","","","","0","51.05","13.75"
"15923","STADTWERKE GREVESMUEHLEN","0","GREVESMUEHLEN","3272.6340","3408.5190","3525.3030","4087.6299","4271.0122","4429.0718","1601.2380","1596.1180","1591.8920","Europe","Germany","DEU","Mecklenburg-Vorpommern","Grevesmuehlen","","","","0","53.86666","11.18333"
"12859","CARL BARDUSCH GMBH & CO","0","ETTLINGEN BARDUSCH","3266.2891","3369.4800","3428.2000","4079.0830","4218.2661","4297.6172","1601.4821","1597.5660","1595.3960","Europe","Germany","DEU","Baden-Wurttemberg","Ettlingen","","","","0","48.95","8.4"
"48830","WOLFF WALSRODE AG","0","WALSRODE","3259.7759","3350.3159","3383.2939","34601.3008","35653.7500","36037.7305","188.4193","187.9362","187.7640","Europe","Germany","DEU","Niedersachsen","Walsrode","","","","0","52.87","9.6"
"2093","WEPA PAPIERFABRIK P KRENGEL","0","ARNSBERG MILL","3248.7859","3348.3130","3394.9099","34473.7617","35630.4414","36173.0508","188.4788","187.9468","187.7038","Europe","Germany","DEU","Nordrhein-Westfalen","Arnsberg","","","","0","51.38334","8.083333"
"2528","ABFALLVERWERTUNGSAL AUGSBURG","0","AUGSBURG MVA","3245.4839","3367.9360","3462.6650","28433.7695","29512.6992","30264.1797","228.2838","228.2363","228.8293","Europe","Germany","DEU","Bayern","Augsburg","","","","0","48.36","10.89"
"50211","WURZBURG UNIVERSITY CLINIC","0","WURZBURG HOSPITAL","3217.4380","6567.8130","6829.3130","4013.3159","8665.7158","9038.4834","1603.3810","1515.8149","1511.1639","Europe","Germany","DEU","Bayern","Wurzburg","","","","0","49.78778","9.936111"
"17945","STADTWERKE GOTTINGEN AG","0","HKW GOTTINGEN","3202.7500","3373.2229","3594.9880","3993.5530","4223.3232","4523.5820","1603.9600","1597.4260","1589.4430","Europe","Germany","DEU","Niedersachsen","Ottingen","","","","0","52.96667","9.616667"
